AniLifeNumber,Month,mdpMonthlyMilkYield_Liters
FR 4404288253,2021-07,1238.932038
FR 4404288257,2021-07,1018.737864
FR 4404288261,2021-07,1019.902912
FR 4404288265,2021-07,183.203883
FR 4404288267,2021-07,1339.611650
FR 4404288270,2021-07,1526.601941
FR 4404288273,2021-07,918.543689
FR 4404288276,2021-07,194.563106
FR 4404288279,2021-07,1338.446601
FR 4404288283,2021-07,628.834951
FR 4404288286,2021-07,1001.650485
FR 4404288287,2021-07,1243.398058
FR 4404288288,2021-07,925.728155
FR 4404288289,2021-07,934.660194
FR 4404288290,2021-07,635.728155
FR 4404288294,2021-07,662.330097
FR 4404288305,2021-07,770.000000
FR 4404288306,2021-07,1125.922330
FR 4404288310,2021-07,1085.533980
FR 4404288311,2021-07,991.941747
FR 4404288314,2021-07,830.485436
FR 4404288316,2021-07,903.883495
FR 4404288317,2021-07,989.223300
FR 4404288318,2021-07,1154.563106
FR 4404288320,2021-07,1093.398058
FR 4404288324,2021-07,657.669902
FR 4404288327,2021-07,1060.873786
FR 4404288328,2021-07,1270.873786
FR 4404288329,2021-07,1092.427184
FR 4404288332,2021-07,1078.349514
FR 4404288339,2021-07,1120.194174
FR 4404288341,2021-07,679.805825
FR 4404288343,2021-07,712.038834
FR 4404288344,2021-07,1206.601941
FR 4404288346,2021-07,378.543689
FR 4404288348,2021-07,625.145631
FR 4404288349,2021-07,525.533980
FR 4404288350,2021-07,958.349514
FR 4404288352,2021-07,705.242718
FR 4404288353,2021-07,231.165048
FR 4404288354,2021-07,889.320388
FR 4404288355,2021-07,888.252427
FR 4404288358,2021-07,916.116504
FR 4404288360,2021-07,823.203883
FR 4404288362,2021-07,1050.679611
FR 4404288363,2021-07,1066.699029
FR 4404288376,2021-07,1167.572815
FR 4404288378,2021-07,1075.339805
FR 4404288379,2021-07,969.514563
FR 4404288389,2021-07,1001.553398
FR 4404288390,2021-07,857.184466
FR 4404288392,2021-07,905.825242
FR 4404288393,2021-07,1016.699029
FR 4404288395,2021-07,1089.514563
FR 4404288396,2021-07,945.533980
FR 4404288399,2021-07,298.349514
FR 4404288400,2021-07,949.611650
FR 4404288401,2021-07,791.456310
FR 4404288402,2021-07,719.223300
FR 4404288403,2021-07,193.009708
FR 4404658920,2021-07,677.572815
FR 4404658982,2021-07,1403.592233
FR 4404659023,2021-07,1026.893203
FR 4454691592,2021-07,918.543689
FR 4944526074,2021-07,890.970873
FR 4954409802,2021-07,981.844660
FR 4954409903,2021-07,656.504854
FR 4954409906,2021-07,665.436893
FR 4954409920,2021-07,987.184466
FR 4954409921,2021-07,1241.844660
FR 4958880507,2021-07,731.359223
FR 4963097404,2021-07,1645.048543
FR 3511030992,2021-08,29.902912
FR 3511031001,2021-08,32.815533
FR 3526708960,2021-08,28.834951
FR 4124295424,2021-08,13.592233
FR 4401541383,2021-08,28.737864
FR 4401541395,2021-08,20.291262
FR 4401541402,2021-08,27.669902
FR 4401541407,2021-08,28.932038
FR 4401541409,2021-08,29.417475
FR 4401541411,2021-08,19.320388
FR 4401541412,2021-08,8.932038
FR 4401541418,2021-08,26.407766
FR 4401541431,2021-08,32.621359
FR 4401541432,2021-08,33.495145
FR 4401541439,2021-08,18.252427
FR 4401541440,2021-08,16.601941
FR 4401541445,2021-08,26.213592
FR 4401541446,2021-08,17.572815
FR 4401541447,2021-08,25.825242
FR 4401541454,2021-08,35.533980
FR 4401541456,2021-08,30.097087
FR 4401541457,2021-08,22.135922
FR 4401541464,2021-08,28.155339
FR 4401541466,2021-08,26.407766
FR 4401541467,2021-08,16.601941
FR 4401541472,2021-08,23.009708
FR 4401541474,2021-08,37.378640
FR 4401541476,2021-08,24.077669
FR 4401541477,2021-08,37.184466
FR 4401541481,2021-08,30.582524
FR 4401541482,2021-08,17.281553
FR 4401541483,2021-08,14.757281
FR 4401541484,2021-08,23.592233
FR 4401541489,2021-08,21.456310
FR 4401541492,2021-08,34.077669
FR 4401541493,2021-08,37.669902
FR 4401541494,2021-08,33.300970
FR 4401541495,2021-08,28.155339
FR 4401541496,2021-08,20.679611
FR 4401541497,2021-08,18.155339
FR 4401541498,2021-08,16.213592
FR 4401541499,2021-08,17.378640
FR 4401541500,2021-08,13.398058
FR 4401541501,2021-08,17.087378
FR 4401541502,2021-08,16.699029
FR 4401541506,2021-08,32.815533
FR 4401541510,2021-08,21.747572
FR 4401541511,2021-08,21.067961
FR 4401541512,2021-08,23.300970
FR 4401541514,2021-08,19.805825
FR 4401541517,2021-08,13.980582
FR 4401541518,2021-08,33.009708
FR 4401541519,2021-08,20.873786
FR 4401541521,2021-08,17.378640
FR 4401541522,2021-08,20.970873
FR 4401541524,2021-08,13.009708
FR 4401541525,2021-08,25.533980
FR 4401541526,2021-08,18.349514
FR 4401541527,2021-08,25.339805
FR 4401541528,2021-08,23.786407
FR 4401541532,2021-08,20.679611
FR 4401541534,2021-08,27.378640
FR 4401541537,2021-08,33.689320
FR 4401541541,2021-08,30.776699
FR 4401541542,2021-08,28.737864
FR 4401541544,2021-08,30.097087
FR 4401541545,2021-08,26.796116
FR 4401541546,2021-08,17.378640
FR 4401541548,2021-08,26.699029
FR 4401541550,2021-08,29.417475
FR 4401541551,2021-08,32.815533
FR 4401543949,2021-08,33.883495
FR 4401550303,2021-08,23.398058
FR 4401550435,2021-08,28.252427
FR 4401550467,2021-08,14.951456
FR 4401550518,2021-08,23.106796
FR 4401550521,2021-08,15.922330
FR 4401550528,2021-08,23.980582
FR 4401550538,2021-08,24.660194
FR 4401572218,2021-08,677.864077
FR 4401572219,2021-08,968.834951
FR 4401572222,2021-08,1451.165048
FR 4401572223,2021-08,826.019417
FR 4404283159,2021-08,893.009708
FR 4404288098,2021-08,933.495145
FR 4404288101,2021-08,960.485436
FR 4404288128,2021-08,1189.514563
FR 4404288136,2021-08,263.398058
FR 4404288140,2021-08,916.504854
FR 4404288141,2021-08,1206.990291
FR 4404288145,2021-08,693.398058
FR 4404288161,2021-08,18.252427
FR 4404288164,2021-08,1079.805825
FR 4404288167,2021-08,939.611650
FR 4404288171,2021-08,1241.456310
FR 4404288174,2021-08,800.776699
FR 4404288175,2021-08,923.689320
FR 4404288177,2021-08,1286.407766
FR 4404288180,2021-08,908.834951
FR 4404288185,2021-08,791.359223
FR 4404288193,2021-08,166.990291
FR 4404288194,2021-08,649.514563
FR 4404288198,2021-08,0.000000
FR 4404288202,2021-08,249.708737
FR 4404288203,2021-08,1424.077669
FR 4404288210,2021-08,950.388349
FR 4404288211,2021-08,289.126213
FR 4404288217,2021-08,1105.145631
FR 4404288220,2021-08,989.029126
FR 4404288221,2021-08,1274.368932
FR 4404288222,2021-08,738.446601
FR 4404288225,2021-08,1336.116504
FR 4404288229,2021-08,853.106796
FR 4404288233,2021-08,380.194174
FR 4404288236,2021-08,1006.796116
FR 4404288237,2021-08,1297.475728
FR 4404288239,2021-08,1606.019417
FR 4404288241,2021-08,1054.951456
FR 4404288242,2021-08,827.184466
FR 4404288251,2021-08,705.728155
FR 4404288253,2021-08,1066.213592
FR 4404288257,2021-08,960.097087
FR 4404288261,2021-08,367.669902
FR 4404288262,2021-08,565.145631
FR 4404288267,2021-08,934.757281
FR 4404288270,2021-08,1299.223300
FR 4404288273,2021-08,1753.106796
FR 4404288276,2021-08,742.330097
FR 4404288279,2021-08,1257.184466
FR 4404288283,2021-08,22.718446
FR 4404288286,2021-08,1273.009708
FR 4404288287,2021-08,1094.951456
FR 4404288288,2021-08,860.873786
FR 4404288289,2021-08,319.029126
FR 4404288290,2021-08,165.922330
FR 4404288291,2021-08,570.291262
FR 4404288294,2021-08,238.640776
FR 4404288302,2021-08,659.611650
FR 4404288305,2021-08,675.631067
FR 4404288306,2021-08,939.417475
FR 4404288310,2021-08,816.407766
FR 4404288311,2021-08,836.310679
FR 4404288314,2021-08,803.883495
FR 4404288316,2021-08,813.980582
FR 4404288317,2021-08,866.699029
FR 4404288318,2021-08,943.980582
FR 4404288320,2021-08,898.349514
FR 4404288327,2021-08,940.485436
FR 4404288328,2021-08,1242.912621
FR 4404288329,2021-08,878.932038
FR 4404288332,2021-08,1034.757281
FR 4404288339,2021-08,1527.572815
FR 4404288341,2021-08,1411.941747
FR 4404288343,2021-08,661.067961
FR 4404288344,2021-08,1082.621359
FR 4404288348,2021-08,34.951456
FR 4404288350,2021-08,839.223300
FR 4404288351,2021-08,741.262135
FR 4404288352,2021-08,275.533980
FR 4404288354,2021-08,695.533980
FR 4404288355,2021-08,738.640776
FR 4404288358,2021-08,855.728155
FR 4404288360,2021-08,718.932038
FR 4404288362,2021-08,1048.737864
FR 4404288363,2021-08,1004.757281
FR 4404288376,2021-08,1080.873786
FR 4404288378,2021-08,1007.184466
FR 4404288379,2021-08,923.786407
FR 4404288389,2021-08,826.116504
FR 4404288390,2021-08,792.621359
FR 4404288392,2021-08,895.436893
FR 4404288393,2021-08,992.718446
FR 4404288395,2021-08,1055.436893
FR 4404288396,2021-08,768.058252
FR 4404288398,2021-08,19.611650
FR 4404288399,2021-08,950.582524
FR 4404288400,2021-08,1043.883495
FR 4404288401,2021-08,911.553398
FR 4404288402,2021-08,743.592233
FR 4404288403,2021-08,739.805825
FR 4404288404,2021-08,5.048543
FR 4404288407,2021-08,267.669902
FR 4404288409,2021-08,81.456310
FR 4404658920,2021-08,538.834951
FR 4404658982,2021-08,1222.427184
FR 4404659023,2021-08,910.582524
FR 4404659034,2021-08,249.611650
FR 4435990603,2021-08,33.592233
FR 4435990663,2021-08,24.466019
FR 4435990676,2021-08,27.087378
FR 4435990684,2021-08,29.902912
FR 4435990692,2021-08,19.320388
FR 4454691592,2021-08,754.077669
FR 4465616752,2021-08,13.203883
FR 4906156898,2021-08,22.427184
FR 4906157222,2021-08,23.592233
FR 4906157266,2021-08,29.902912
FR 4923746451,2021-08,29.805825
FR 4923746505,2021-08,23.203883
FR 4923746511,2021-08,21.941747
FR 4939387226,2021-08,33.980582
FR 4939387236,2021-08,41.941747
FR 4939432663,2021-08,23.786407
FR 4944441101,2021-08,14.466019
FR 4944441107,2021-08,29.514563
FR 4944441121,2021-08,20.097087
FR 4944441129,2021-08,25.145631
FR 4944526073,2021-08,507.378640
FR 4944526074,2021-08,799.417475
FR 4954409802,2021-08,871.456310
FR 4954409839,2021-08,159.708737
FR 4954409903,2021-08,903.300970
FR 4954409906,2021-08,1480.000000
FR 4954409920,2021-08,858.058252
FR 4954409921,2021-08,1361.844660
FR 4958829414,2021-08,33.203883
FR 4958880507,2021-08,698.155339
FR 4963097404,2021-08,1732.718446
FR 4963720288,2021-08,30.582524
FR 4964030485,2021-08,24.660194
FR 4964180227,2021-08,33.398058
FR 4964180265,2021-08,30.194174
FR 4968695919,2021-08,28.155339
FR 4968915660,2021-08,27.669902
FR 5345849921,2021-08,13.300970
FR 5346756962,2021-08,24.368932
FR 5698151341,2021-08,26.213592
FR 4401572218,2021-09,177.184466
FR 4401572219,2021-09,760.970873
FR 4401572222,2021-09,1301.456310
FR 4401572223,2021-09,785.339805
FR 4404283104,2021-09,616.019417
FR 4404283159,2021-09,553.300970
FR 4404288098,2021-09,373.786407
FR 4404288101,2021-09,806.699029
FR 4404288128,2021-09,999.320388
FR 4404288139,2021-09,77.087378
FR 4404288140,2021-09,727.669902
FR 4404288141,2021-09,902.524271
FR 4404288145,2021-09,395.242718
FR 4404288161,2021-09,754.466019
FR 4404288164,2021-09,793.495145
FR 4404288167,2021-09,661.650485
FR 4404288171,2021-09,1111.747572
FR 4404288174,2021-09,631.165048
FR 4404288175,2021-09,842.233009
FR 4404288177,2021-09,1139.708737
FR 4404288180,2021-09,722.038834
FR 4404288185,2021-09,713.786407
FR 4404288194,2021-09,78.737864
FR 4404288195,2021-09,344.951456
FR 4404288198,2021-09,13.106796
FR 4404288203,2021-09,1448.543689
FR 4404288210,2021-09,751.747572
FR 4404288212,2021-09,45.533980
FR 4404288217,2021-09,904.174757
FR 4404288220,2021-09,891.650485
FR 4404288221,2021-09,1019.611650
FR 4404288222,2021-09,331.650485
FR 4404288225,2021-09,1156.019417
FR 4404288229,2021-09,413.009708
FR 4404288236,2021-09,859.417475
FR 4404288237,2021-09,1068.446601
FR 4404288239,2021-09,1305.631067
FR 4404288241,2021-09,903.592233
FR 4404288242,2021-09,795.533980
FR 4404288251,2021-09,341.941747
FR 4404288253,2021-09,868.737864
FR 4404288257,2021-09,974.368932
FR 4404288262,2021-09,1098.446601
FR 4404288265,2021-09,48.349514
FR 4404288267,2021-09,666.893203
FR 4404288270,2021-09,1039.029126
FR 4404288273,2021-09,1578.834951
FR 4404288276,2021-09,1049.611650
FR 4404288279,2021-09,1034.951456
FR 4404288286,2021-09,1110.873786
FR 4404288287,2021-09,864.271844
FR 4404288288,2021-09,704.271844
FR 4404288291,2021-09,1296.019417
FR 4404288294,2021-09,0.000000
FR 4404288298,2021-09,944.660194
FR 4404288302,2021-09,1400.873786
FR 4404288305,2021-09,20.000000
FR 4404288306,2021-09,461.067961
FR 4404288310,2021-09,466.310679
FR 4404288311,2021-09,651.262135
FR 4404288314,2021-09,706.407766
FR 4404288316,2021-09,687.766990
FR 4404288317,2021-09,770.097087
FR 4404288318,2021-09,943.495145
FR 4404288320,2021-09,784.854368
FR 4404288324,2021-09,648.640776
FR 4404288327,2021-09,763.106796
FR 4404288328,2021-09,1114.077669
FR 4404288329,2021-09,685.339805
FR 4404288332,2021-09,819.320388
FR 4404288339,2021-09,1345.339805
FR 4404288341,2021-09,1350.000000
FR 4404288343,2021-09,18.543689
FR 4404288344,2021-09,881.456310
FR 4404288346,2021-09,1133.592233
FR 4404288348,2021-09,0.000000
FR 4404288349,2021-09,206.310679
FR 4404288350,2021-09,813.883495
FR 4404288351,2021-09,1451.553398
FR 4404288353,2021-09,0.000000
FR 4404288354,2021-09,601.262135
FR 4404288355,2021-09,746.504854
FR 4404288357,2021-09,717.184466
FR 4404288358,2021-09,703.009708
FR 4404288360,2021-09,655.825242
FR 4404288362,2021-09,942.038834
FR 4404288363,2021-09,919.126213
FR 4404288376,2021-09,1008.349514
FR 4404288378,2021-09,867.766990
FR 4404288379,2021-09,857.184466
FR 4404288389,2021-09,819.708737
FR 4404288390,2021-09,723.883495
FR 4404288392,2021-09,836.990291
FR 4404288393,2021-09,890.000000
FR 4404288395,2021-09,960.485436
FR 4404288396,2021-09,648.737864
FR 4404288398,2021-09,784.757281
FR 4404288399,2021-09,895.533980
FR 4404288400,2021-09,997.378640
FR 4404288401,2021-09,813.689320
FR 4404288402,2021-09,614.077669
FR 4404288403,2021-09,880.194174
FR 4404288404,2021-09,697.378640
FR 4404288406,2021-09,549.320388
FR 4404288407,2021-09,1024.174757
FR 4404288408,2021-09,415.339805
FR 4404288409,2021-09,1019.514563
FR 4404288410,2021-09,388.640776
FR 4404658982,2021-09,1105.631067
FR 4404659023,2021-09,703.592233
FR 4454691592,2021-09,483.786407
FR 4944526073,2021-09,1462.135922
FR 4944526074,2021-09,23.689320
FR 4954409802,2021-09,698.737864
FR 4954409839,2021-09,1261.262135
FR 4954409903,2021-09,866.019417
FR 4954409906,2021-09,1349.126213
FR 4954409920,2021-09,821.165048
FR 4954409921,2021-09,1243.398058
FR 4958880507,2021-09,640.291262
FR 4963097404,2021-09,1481.553398
FR 3511030992,2021-10,29.417475
FR 3511031001,2021-10,34.077669
FR 3526708960,2021-10,28.058252
FR 4401541383,2021-10,23.592233
FR 4401541395,2021-10,12.912621
FR 4401541402,2021-10,25.339805
FR 4401541407,2021-10,20.194174
FR 4401541409,2021-10,22.038834
FR 4401541411,2021-10,17.766990
FR 4401541418,2021-10,22.524271
FR 4401541419,2021-10,27.961165
FR 4401541431,2021-10,32.427184
FR 4401541432,2021-10,24.466019
FR 4401541439,2021-10,14.271844
FR 4401541440,2021-10,19.611650
FR 4401541441,2021-10,35.145631
FR 4401541442,2021-10,25.436893
FR 4401541445,2021-10,20.873786
FR 4401541447,2021-10,26.990291
FR 4401541454,2021-10,30.388349
FR 4401541456,2021-10,30.582524
FR 4401541457,2021-10,12.815533
FR 4401541459,2021-10,25.242718
FR 4401541463,2021-10,23.203883
FR 4401541464,2021-10,20.970873
FR 4401541466,2021-10,26.796116
FR 4401541467,2021-10,19.223300
FR 4401541473,2021-10,27.961165
FR 4401541474,2021-10,35.922330
FR 4401541476,2021-10,21.650485
FR 4401541477,2021-10,36.504854
FR 4401541480,2021-10,28.058252
FR 4401541481,2021-10,23.398058
FR 4401541482,2021-10,16.213592
FR 4401541483,2021-10,6.407766
FR 4401541485,2021-10,38.543689
FR 4401541489,2021-10,17.669902
FR 4401541492,2021-10,30.388349
FR 4401541493,2021-10,35.825242
FR 4401541494,2021-10,27.766990
FR 4401541495,2021-10,26.310679
FR 4401541496,2021-10,18.640776
FR 4401541497,2021-10,16.407766
FR 4401541498,2021-10,17.766990
FR 4401541499,2021-10,18.737864
FR 4401541501,2021-10,17.864077
FR 4401541502,2021-10,13.689320
FR 4401541504,2021-10,27.669902
FR 4401541506,2021-10,30.291262
FR 4401541508,2021-10,22.233009
FR 4401541510,2021-10,17.766990
FR 4401541511,2021-10,18.834951
FR 4401541512,2021-10,17.572815
FR 4401541514,2021-10,19.320388
FR 4401541515,2021-10,35.436893
FR 4401541516,2021-10,35.339805
FR 4401541517,2021-10,13.398058
FR 4401541518,2021-10,29.902912
FR 4401541519,2021-10,18.543689
FR 4401541521,2021-10,19.320388
FR 4401541522,2021-10,17.766990
FR 4401541524,2021-10,12.038834
FR 4401541525,2021-10,20.776699
FR 4401541526,2021-10,18.640776
FR 4401541527,2021-10,18.543689
FR 4401541528,2021-10,20.582524
FR 4401541530,2021-10,29.805825
FR 4401541532,2021-10,19.902912
FR 4401541534,2021-10,25.339805
FR 4401541535,2021-10,21.747572
FR 4401541537,2021-10,30.679611
FR 4401541539,2021-10,28.252427
FR 4401541540,2021-10,23.300970
FR 4401541541,2021-10,28.737864
FR 4401541542,2021-10,21.747572
FR 4401541544,2021-10,30.000000
FR 4401541545,2021-10,28.155339
FR 4401541546,2021-10,18.932038
FR 4401541547,2021-10,24.660194
FR 4401541548,2021-10,23.300970
FR 4401541550,2021-10,28.252427
FR 4401541551,2021-10,29.902912
FR 4401541554,2021-10,18.737864
FR 4401543949,2021-10,28.155339
FR 4401550303,2021-10,22.427184
FR 4401550435,2021-10,29.902912
FR 4401550467,2021-10,14.271844
FR 4401550518,2021-10,21.553398
FR 4401550521,2021-10,12.815533
FR 4401550528,2021-10,20.776699
FR 4401550538,2021-10,20.097087
FR 4401572219,2021-10,617.475728
FR 4401572222,2021-10,1278.252427
FR 4401572223,2021-10,757.281553
FR 4404283104,2021-10,1124.271844
FR 4404288101,2021-10,768.446601
FR 4404288128,2021-10,940.873786
FR 4404288139,2021-10,1157.475728
FR 4404288140,2021-10,60.388349
FR 4404288141,2021-10,44.563106
FR 4404288161,2021-10,857.572815
FR 4404288164,2021-10,855.728155
FR 4404288167,2021-10,778.349514
FR 4404288171,2021-10,973.106796
FR 4404288174,2021-10,614.854368
FR 4404288175,2021-10,852.038834
FR 4404288177,2021-10,1178.446601
FR 4404288180,2021-10,587.087378
FR 4404288185,2021-10,676.699029
FR 4404288195,2021-10,1400.194174
FR 4404288198,2021-10,804.466019
FR 4404288203,2021-10,1371.844660
FR 4404288210,2021-10,650.776699
FR 4404288212,2021-10,1503.300970
FR 4404288217,2021-10,864.174757
FR 4404288220,2021-10,849.611650
FR 4404288221,2021-10,908.446601
FR 4404288225,2021-10,1194.368932
FR 4404288236,2021-10,623.203883
FR 4404288237,2021-10,910.097087
FR 4404288239,2021-10,1217.669902
FR 4404288241,2021-10,49.902912
FR 4404288242,2021-10,748.834951
FR 4404288253,2021-10,904.368932
FR 4404288257,2021-10,988.349514
FR 4404288261,2021-10,422.135922
FR 4404288262,2021-10,1239.223300
FR 4404288265,2021-10,1197.184466
FR 4404288267,2021-10,475.533980
FR 4404288270,2021-10,990.291262
FR 4404288273,2021-10,1530.291262
FR 4404288276,2021-10,1039.223300
FR 4404288279,2021-10,1106.699029
FR 4404288283,2021-10,154.466019
FR 4404288286,2021-10,1028.058252
FR 4404288287,2021-10,337.087378
FR 4404288288,2021-10,558.252427
FR 4404288289,2021-10,1107.669902
FR 4404288291,2021-10,1204.077669
FR 4404288294,2021-10,411.262135
FR 4404288298,2021-10,1300.679611
FR 4404288302,2021-10,1294.466019
FR 4404288305,2021-10,43.786407
FR 4404288311,2021-10,210.970873
FR 4404288314,2021-10,82.621359
FR 4404288316,2021-10,348.155339
FR 4404288317,2021-10,327.572815
FR 4404288318,2021-10,918.543689
FR 4404288320,2021-10,774.174757
FR 4404288324,2021-10,1211.359223
FR 4404288327,2021-10,693.203883
FR 4404288328,2021-10,1002.427184
FR 4404288329,2021-10,415.145631
FR 4404288332,2021-10,902.233009
FR 4404288339,2021-10,1334.466019
FR 4404288341,2021-10,1416.310679
FR 4404288343,2021-10,69.320388
FR 4404288344,2021-10,752.233009
FR 4404288346,2021-10,1595.922330
FR 4404288348,2021-10,1263.203883
FR 4404288349,2021-10,1206.213592
FR 4404288350,2021-10,672.815533
FR 4404288351,2021-10,1344.563106
FR 4404288352,2021-10,425.339805
FR 4404288353,2021-10,519.320388
FR 4404288354,2021-10,229.514563
FR 4404288355,2021-10,636.310679
FR 4404288357,2021-10,1169.126213
FR 4404288358,2021-10,173.689320
FR 4404288360,2021-10,628.737864
FR 4404288362,2021-10,877.572815
FR 4404288363,2021-10,910.000000
FR 4404288376,2021-10,1031.650485
FR 4404288378,2021-10,698.640776
FR 4404288379,2021-10,854.368932
FR 4404288384,2021-10,209.514563
FR 4404288389,2021-10,802.427184
FR 4404288390,2021-10,755.048543
FR 4404288392,2021-10,852.524271
FR 4404288393,2021-10,877.475728
FR 4404288395,2021-10,965.825242
FR 4404288396,2021-10,693.883495
FR 4404288398,2021-10,1154.854368
FR 4404288399,2021-10,551.553398
FR 4404288400,2021-10,993.689320
FR 4404288401,2021-10,844.271844
