AniId,RemLactation_LacNumber,CalculatedLactationCycle,LacCalvingDate,LacId,LacRemarks,LacColostrumDate,milk_production_start_date,milk_production_end_date,lactation_duration,total_milk_production,avg_daily_yield,early_lactation_yield,mid_lactation_yield,delta_early_mid_yield,mean_fat_percent,mean_protein_percent,dry_off_date,dry_off_interval,AniLifeNumber
112,5,5,2019-11-08 00:00:00.000,925,NULL,2019-11-12 10:51:00.000,2019-11-08 00:00:00.000,2020-05-25 00:00:00.000,199,6096.699029,31.555778,1009.805811,2014.660166,1004.854355,NULL,NULL,2020-05-25 00:00:00.000,NULL,FR 4401572136
113,1,1,2015-11-07 00:00:00.000,494,NULL,2015-11-09 17:53:00.000,2015-11-07 00:00:00.000,2016-11-14 00:00:00.000,373,10370.582524,28.637265,557.087364,1616.116473,1059.029109,3.723377,3.060977,2016-11-14 00:00:00.000,63,FR 4401572137
113,2,2,2017-01-15 00:00:00.000,622,,2017-01-20 08:06:00.000,2017-01-16 00:00:00.000,2017-10-16 00:00:00.000,273,10176.796116,38.395970,1040.582508,2501.553372,1460.970864,3.704516,3.644516,2017-10-16 00:00:00.000,76,FR 4401572137
113,4,3,2017-12-31 00:00:00.000,727,,2018-01-07 09:31:00.000,2017-12-31 00:00:00.000,2019-02-04 00:00:00.000,400,14148.640776,36.432750,1162.330081,2673.786379,1511.456298,NULL,NULL,2019-02-04 00:00:00.000,97,FR 4401572137
113,5,4,2019-05-12 00:00:00.000,880,NULL,2019-05-19 08:21:00.000,2019-05-12 00:00:00.000,2020-09-07 00:00:00.000,484,17780.291262,37.838223,1074.174744,2701.941720,1627.766976,NULL,NULL,2020-09-07 00:00:00.000,NULL,FR 4401572137
114,1,1,2015-07-02 00:00:00.000,454,NULL,2015-07-10 22:08:00.000,2015-07-03 00:00:00.000,2016-06-10 00:00:00.000,343,10512.912621,31.569387,797.961153,2099.514532,1301.553379,4.553343,3.200813,2016-06-10 00:00:00.000,NULL,FR 4401572138
115,1,1,2015-11-03 00:00:00.000,492,NULL,2015-11-10 10:41:00.000,2015-11-04 00:00:00.000,2016-03-16 00:00:00.000,133,2912.330097,22.554135,566.699015,1306.213562,739.514547,4.069179,3.296865,2016-03-16 00:00:00.000,239,FR 4401572139
115,2,2,2016-11-10 00:00:00.000,586,,2016-11-16 08:33:00.000,2016-11-10 00:00:00.000,2017-11-13 00:00:00.000,368,11741.456310,32.863315,996.990276,2308.446575,1311.456299,3.638227,3.279746,2017-11-13 00:00:00.000,63,FR 4401572139
115,3,3,2018-01-15 00:00:00.000,733,NULL,2018-01-22 10:02:00.000,2018-01-15 00:00:00.000,2019-01-14 00:00:00.000,364,11967.184466,33.863186,1124.660177,2508.932008,1384.271831,NULL,NULL,2019-01-14 00:00:00.000,NULL,FR 4401572139
116,1,1,2015-07-23 00:00:00.000,458,NULL,2015-07-30 09:57:00.000,2015-07-23 00:00:00.000,2016-06-15 00:00:00.000,328,9521.456310,29.899695,667.281537,1898.155309,1230.873772,4.762492,3.079635,2016-06-15 00:00:00.000,39,FR 4401572140
116,2,2,2016-07-23 00:00:00.000,549,,2016-07-30 09:58:00.000,2016-07-24 00:00:00.000,2017-07-26 00:00:00.000,367,11340.873786,31.828610,1013.398041,2436.796088,1423.398047,4.463461,3.246025,2017-07-26 00:00:00.000,46,FR 4401572140
116,3,3,2017-09-10 00:00:00.000,683,,2017-09-14 19:21:00.000,2017-09-10 00:00:00.000,2018-08-31 00:00:00.000,355,12234.951456,35.498591,1109.611635,2529.902882,1420.291247,NULL,NULL,2018-08-31 00:00:00.000,46,FR 4401572140
116,4,4,2018-10-16 00:00:00.000,810,,2018-10-21 07:56:00.000,2018-10-16 00:00:00.000,2019-11-12 00:00:00.000,392,12425.436893,32.648469,984.174743,2322.621332,1338.446589,NULL,NULL,2019-11-12 00:00:00.000,63,FR 4401572140
116,5,5,2020-01-13 00:00:00.000,959,,2020-01-17 10:34:00.000,2020-01-14 00:00:00.000,2020-11-16 00:00:00.000,307,11903.106796,39.935504,1301.456297,3037.087351,1735.631054,NULL,NULL,2020-11-16 00:00:00.000,47,FR 4401572140
116,6,6,2021-01-01 00:00:00.000,1102,,2021-01-07 12:15:00.000,2021-01-02 00:00:00.000,2021-11-08 00:00:00.000,310,11823.980582,39.286129,1124.174743,2964.368902,1840.194159,4.819451,3.184430,2021-11-08 00:00:00.000,49,FR 4401572140
116,7,7,2021-12-26 00:00:00.000,1238,NULL,2022-01-02 00:00:00.000,2021-12-27 00:00:00.000,2022-08-04 00:00:00.000,220,9280.097087,43.447727,1214.951443,3042.135893,1827.184450,4.590091,3.400504,2022-08-04 00:00:00.000,NULL,FR 4401572140
117,1,1,2015-09-07 00:00:00.000,477,NULL,2015-09-14 10:09:00.000,2015-09-08 00:00:00.000,2015-10-03 00:00:00.000,25,309.320388,12.744000,309.320374,0.000000,-309.320374,5.510000,3.370384,2015-10-03 00:00:00.000,NULL,FR 4401572141
118,1,1,2015-08-19 00:00:00.000,467,NULL,2015-08-26 07:53:00.000,2015-08-20 00:00:00.000,2016-06-28 00:00:00.000,313,10244.660194,33.712460,688.446586,2071.650457,1383.203871,3.464786,2.938885,2016-06-28 00:00:00.000,45,FR 4401572142
118,2,2,2016-08-12 00:00:00.000,556,,2016-08-19 20:03:00.000,2016-08-12 00:00:00.000,2017-08-31 00:00:00.000,384,13153.689320,35.282031,930.679596,2461.650456,1530.970860,3.351392,3.144556,2017-08-31 00:00:00.000,44,FR 4401572142
118,3,3,2017-10-14 00:00:00.000,697,,2017-10-19 10:36:00.000,2017-10-14 00:00:00.000,2018-10-01 00:00:00.000,352,11622.718446,34.009659,1086.796101,2165.339776,1078.543675,NULL,NULL,2018-10-01 00:00:00.000,43,FR 4401572142
