"","InsId","InsNumber","InsDate","InsSirId","InsChargeNumber","InsSequenceNumber","InsLacId","InsConId","InsRemarks","AniLifeNumber","AniBirthday","AniKeep","AniGenId","AniActive","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","milk_production_start_date","milk_production_end_date","lactation_duration","total_milk_production","mean_fat_percent","mean_protein_percent","dry_off_date","dry_off_interval","still_milking","LacAniId","LacRemarks","LacColostrumDate","PreDate","PreRemark","successful_insem"
"41",41,1,2016-06-08,NA,NA,0,278,NA,"","FR4404288110",2012-07-17,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"42",42,2,2016-07-04,NA,NA,0,278,NA,"","FR4404288110",2012-07-17,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"43",43,1,2015-12-24,NA,NA,0,280,NA,"","FR4404288111",2012-07-31,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"44",44,1,2016-02-27,NA,NA,0,282,NA,"","FR4404288112",2012-07-31,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"45",45,2,2016-03-07,NA,NA,0,282,NA,"","FR4404288112",2012-07-31,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-21,NA,TRUE
"46",46,1,2015-11-16,NA,NA,0,283,NA,"","FR4404288114",2012-09-13,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"47",47,2,2015-12-08,NA,NA,0,283,NA,"","FR4404288114",2012-09-13,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"48",48,1,2016-04-22,NA,NA,0,285,NA,"","FR4404288115",2012-09-17,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"49",49,1,2016-03-17,NA,NA,0,287,NA,"","FR4404288116",2012-09-19,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"50",50,1,2016-03-15,NA,NA,0,289,NA,"","FR4404288120",2012-10-01,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"51",51,1,2015-11-16,NA,NA,0,290,NA,"","FR4404288121",2012-10-05,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"52",52,2,2015-11-20,NA,NA,0,290,NA,"","FR4404288121",2012-10-05,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"53",53,3,2015-12-11,NA,NA,0,290,NA,"","FR4404288121",2012-10-05,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"54",54,1,2016-07-07,NA,NA,0,296,NA,"","FR4404288126",2012-11-21,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"55",55,1,2016-01-30,NA,NA,0,297,NA,"","FR4404288127",2012-12-30,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"56",56,2,2016-02-25,NA,NA,0,297,NA,"","FR4404288127",2012-12-30,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"57",57,1,2016-04-19,NA,NA,0,299,NA,"","FR4404288128",2013-01-07,TRUE,2,FALSE,"FR 4404288003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"58",58,2,2016-06-10,NA,NA,0,299,NA,"","FR4404288128",2013-01-07,TRUE,2,FALSE,"FR 4404288003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"59",59,1,2015-12-26,NA,NA,0,300,NA,"","FR4404288129",2013-05-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"60",60,2,2016-01-16,NA,NA,0,300,NA,"","FR4404288129",2013-05-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"61",61,3,2016-01-18,NA,NA,0,300,NA,"","FR4404288129",2013-05-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"62",62,4,2016-02-11,NA,NA,0,300,NA,"","FR4404288129",2013-05-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-21,NA,TRUE
"63",63,1,2015-12-04,NA,NA,0,301,NA,"","FR4404288130",2013-08-08,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"64",64,1,2015-11-02,NA,NA,0,302,NA,"","FR4404288131",2013-08-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"65",65,2,2015-12-22,NA,NA,0,302,NA,"","FR4404288131",2013-08-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"66",66,3,2016-01-07,NA,NA,0,302,NA,"","FR4404288131",2013-08-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"67",67,4,2016-01-26,NA,NA,0,302,NA,"","FR4404288131",2013-08-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"68",68,5,2016-02-16,NA,NA,0,302,NA,"","FR4404288131",2013-08-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"69",69,6,2016-04-12,NA,NA,0,302,NA,"","FR4404288131",2013-08-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"70",70,1,2016-05-13,NA,NA,0,303,NA,"","FR4404288132",2013-08-18,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-21,NA,TRUE
"71",71,1,2016-03-16,NA,NA,0,304,NA,"","FR4404288133",2013-08-20,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"72",72,2,2016-04-11,NA,NA,0,304,NA,"","FR4404288133",2013-08-20,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"73",73,3,2016-07-04,NA,NA,0,304,NA,"","FR4404288133",2013-08-20,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"74",74,1,2015-12-23,NA,NA,0,305,NA,"","FR4404288134",2013-08-26,TRUE,2,FALSE,"FR 4404288050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"75",75,2,2016-01-14,NA,NA,0,305,NA,"","FR4404288134",2013-08-26,TRUE,2,FALSE,"FR 4404288050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"76",76,3,2016-03-17,NA,NA,0,305,NA,"","FR4404288134",2013-08-26,TRUE,2,FALSE,"FR 4404288050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"77",77,1,2016-03-22,NA,NA,0,306,NA,"","FR4404288136",2013-09-10,TRUE,2,FALSE,"FR 4404288079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"78",78,1,2016-03-21,NA,NA,0,307,NA,"","FR4404288137",2013-09-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"79",79,2,2016-03-23,NA,NA,0,307,NA,"","FR4404288137",2013-09-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"80",80,1,2015-12-24,NA,NA,0,308,NA,"","FR4404288138",2013-09-23,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"81",81,2,2016-01-12,NA,NA,0,308,NA,"","FR4404288138",2013-09-23,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-08-02,NA,TRUE
"82",82,1,2015-11-26,NA,NA,0,309,NA,"","FR4404288139",2013-09-23,TRUE,2,TRUE,"FR 4404288060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"83",83,1,2016-03-01,NA,NA,0,311,NA,"","FR4404288141",2013-10-29,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"84",84,2,2016-03-03,NA,NA,0,311,NA,"","FR4404288141",2013-10-29,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"85",85,1,2016-02-13,NA,NA,0,312,NA,"","FR4404288142",2013-11-03,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"86",86,2,2016-05-30,NA,NA,0,312,NA,"","FR4404288142",2013-11-03,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-07-06,NA,TRUE
"87",87,1,2016-02-10,NA,NA,0,316,NA,"","FR4404288146",2013-12-02,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"88",88,2,2016-06-25,NA,NA,0,316,NA,"","FR4404288146",2013-12-02,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"89",89,1,2015-10-28,NA,NA,0,66,NA,"","FR4404288147",2013-12-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"90",90,2,2015-12-02,NA,NA,0,66,NA,"","FR4404288147",2013-12-14,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"91",91,1,2016-07-06,NA,NA,0,320,NA,"","FR4404288151",2014-03-10,TRUE,2,FALSE,"FR 4950954269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"92",92,1,2016-06-08,NA,NA,0,321,NA,"","FR4404288153",2014-04-10,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-04-24,NA,TRUE
"93",93,1,2016-07-06,NA,NA,0,322,NA,"","FR4404288154",2014-04-12,TRUE,2,FALSE,"FR 4404288102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"94",94,1,2015-11-16,NA,NA,0,73,NA,"","FR4404288155",2014-04-14,TRUE,2,FALSE,"FR 4404288093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"95",95,1,2015-11-16,NA,NA,0,75,NA,"","FR4404288157",2014-05-09,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"96",96,1,2015-12-07,NA,NA,0,77,NA,"","FR4404288159",2014-05-24,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"97",97,2,2016-01-16,NA,NA,0,77,NA,"","FR4404288159",2014-05-24,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-12,NA,TRUE
"98",98,1,2015-11-05,NA,NA,0,79,NA,"","FR4404288162",2014-06-04,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"99",99,2,2015-12-31,NA,NA,0,79,NA,"","FR4404288162",2014-06-04,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"100",100,3,2016-01-26,NA,NA,0,79,NA,"","FR4404288162",2014-06-04,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"101",101,1,2016-02-01,NA,NA,0,80,NA,"","FR4404288163",2014-06-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"102",102,2,2016-02-29,NA,NA,0,80,NA,"","FR4404288163",2014-06-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"103",103,1,2015-12-11,NA,NA,0,81,NA,"","FR4404288164",2014-06-22,TRUE,2,FALSE,"FR 4404287007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"104",104,2,2016-01-05,NA,NA,0,81,NA,"","FR4404288164",2014-06-22,TRUE,2,FALSE,"FR 4404287007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-01,NA,TRUE
"105",105,1,2015-11-18,NA,NA,0,82,NA,"","FR4404288165",2014-06-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"106",106,2,2015-12-08,NA,NA,0,82,NA,"","FR4404288165",2014-06-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"107",107,3,2015-12-26,NA,NA,0,82,NA,"","FR4404288165",2014-06-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"108",108,4,2016-02-08,NA,NA,0,82,NA,"","FR4404288165",2014-06-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"109",109,5,2016-04-16,NA,NA,0,82,NA,"","FR4404288165",2014-06-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"110",110,1,2016-02-16,NA,NA,0,83,NA,"","FR4404288166",2014-08-11,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"111",111,1,2015-12-31,NA,NA,0,84,NA,"","FR4404288167",2014-08-19,TRUE,2,FALSE,"FR 4404288112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"112",112,2,2016-03-02,NA,NA,0,84,NA,"","FR4404288167",2014-08-19,TRUE,2,FALSE,"FR 4404288112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"113",113,1,2016-02-29,NA,NA,0,85,NA,"","FR4404288168",2014-08-20,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"114",114,1,2016-01-25,NA,NA,0,86,NA,"","FR4404288169",2014-08-22,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-12,NA,TRUE
"115",115,1,2016-01-28,NA,NA,0,87,NA,"","FR4404288170",2014-08-23,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"116",116,2,2016-04-04,NA,NA,0,87,NA,"","FR4404288170",2014-08-23,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"117",117,3,2016-05-19,NA,NA,0,87,NA,"","FR4404288170",2014-08-23,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"118",118,4,2016-06-11,NA,NA,0,87,NA,"","FR4404288170",2014-08-23,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"119",119,1,2016-04-11,NA,NA,0,88,NA,"","FR4404288171",2014-09-07,TRUE,2,FALSE,"FR 4952860131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"120",120,2,2016-05-02,NA,NA,0,88,NA,"","FR4404288171",2014-09-07,TRUE,2,FALSE,"FR 4952860131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"121",121,3,2016-06-10,NA,NA,0,88,NA,"","FR4404288171",2014-09-07,TRUE,2,FALSE,"FR 4952860131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"122",122,1,2016-02-24,NA,NA,0,89,NA,"","FR4404288172",2014-09-11,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"123",123,2,2016-04-01,NA,NA,0,89,NA,"","FR4404288172",2014-09-11,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"124",124,3,2016-04-23,NA,NA,0,89,NA,"","FR4404288172",2014-09-11,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"125",125,1,2016-05-19,NA,NA,0,90,NA,"","FR4404288173",2014-09-12,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"126",126,2,2016-06-09,NA,NA,0,90,NA,"","FR4404288173",2014-09-12,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"127",127,3,2016-07-02,NA,NA,0,90,NA,"","FR4404288173",2014-09-12,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"128",128,1,2016-03-18,NA,NA,0,91,NA,"","FR4404288174",2014-09-24,TRUE,2,FALSE,"FR 4404288116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"129",129,2,2016-03-23,NA,NA,0,91,NA,"","FR4404288174",2014-09-24,TRUE,2,FALSE,"FR 4404288116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"130",130,1,2016-03-19,NA,NA,0,92,NA,"","FR4404288175",2014-10-17,TRUE,2,FALSE,"FR 4954667338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"131",131,1,2016-03-02,NA,NA,0,93,NA,"","FR4404288176",2014-10-19,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"132",132,1,2016-03-19,NA,NA,0,94,NA,"","FR4404288177",2014-10-20,TRUE,2,FALSE,"FR 4454691578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"133",133,1,2016-04-18,NA,NA,0,95,NA,"","FR4404288178",2014-10-22,TRUE,2,FALSE,"FR 4963097406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"134",134,2,2016-05-23,NA,NA,0,95,NA,"","FR4404288178",2014-10-22,TRUE,2,FALSE,"FR 4963097406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"135",135,1,2016-03-05,NA,NA,0,96,NA,"","FR4404288180",2014-11-03,TRUE,2,TRUE,"FR 4404288088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"136",136,1,2016-04-04,NA,NA,0,97,NA,"","FR4404288181",2014-11-05,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"137",137,2,2016-04-23,NA,NA,0,97,NA,"","FR4404288181",2014-11-05,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"138",138,3,2016-05-12,NA,NA,0,97,NA,"","FR4404288181",2014-11-05,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"139",139,1,2016-03-15,NA,NA,0,98,NA,"","FR4404288182",2014-11-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"140",140,2,2016-04-26,NA,NA,0,98,NA,"","FR4404288182",2014-11-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"141",141,3,2016-06-04,NA,NA,0,98,NA,"","FR4404288182",2014-11-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"142",142,1,2016-04-18,NA,NA,0,99,NA,"","FR4404288183",2014-11-18,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"143",143,1,2016-04-26,NA,NA,0,100,NA,"","FR4404288184",2014-12-01,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"144",144,2,2016-05-24,NA,NA,0,100,NA,"","FR4404288184",2014-12-01,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"145",145,1,2016-02-22,NA,NA,0,101,NA,"","FR4404288185",2014-12-10,TRUE,2,FALSE,"FR 4404288078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"146",146,1,2016-04-05,NA,NA,0,102,NA,"","FR4404288186",2014-12-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"147",147,2,2016-06-01,NA,NA,0,102,NA,"","FR4404288186",2014-12-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"148",148,1,2016-04-04,NA,NA,0,103,NA,"","FR4404288187",2014-12-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"149",149,2,2016-06-01,NA,NA,0,103,NA,"","FR4404288187",2014-12-16,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"150",150,1,2016-04-15,NA,NA,0,104,NA,"","FR4404288188",2014-12-22,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"151",151,2,2016-05-23,NA,NA,0,104,NA,"","FR4404288188",2014-12-22,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"152",152,1,2016-06-08,NA,NA,0,105,NA,"","FR4404288189",2014-12-31,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"153",153,2,2016-07-01,NA,NA,0,105,NA,"","FR4404288189",2014-12-31,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29,NA,TRUE
"154",154,1,2016-05-26,NA,NA,0,106,NA,"","FR4404288190",2015-01-03,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"155",155,2,2016-06-17,NA,NA,0,106,NA,"","FR4404288190",2015-01-03,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"156",156,1,2016-06-10,NA,NA,0,107,NA,"","FR4404288191",2015-02-03,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"157",157,1,2016-06-22,NA,NA,0,108,NA,"","FR4404288192",2015-02-27,TRUE,2,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-13,NA,TRUE
"158",158,1,2016-06-17,NA,NA,0,109,NA,"","FR4404288193",2015-03-22,TRUE,2,FALSE,"FR 4404288096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
