"","InsId","InsSirId","InsNumber","InsRemarks","InsDate","InsLacId","AniId","AniLifeNumber","AniBirthday","AniGenId","AniMotherLifeNumber","RemLactation_LacNumber","CalculatedLactationCycle","LacCalvingDate","LacRemarks","LacColostrumDate","dry_off_date","dry_off_interval","AniActive","category","customer_id","date","entry_code","entry_date","exit_code","exit_date","month","year"
"3497",4003,427,1,"",2023-03-18,1778,897,"FR4404288543",2021-12-25,2,"FR 4404288414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498",4502,450,1,NA,2024-03-19,2222,897,"FR4404288543",2021-12-25,2,"FR 4404288414",1,1,2023-12-19,"NULL",2023-12-26,2024-09-18,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-12-18,"N",2021-12-25,NA,NA,12,2023
"3499",4525,440,2,NA,2024-04-09,2222,897,"FR4404288543",2021-12-25,2,"FR 4404288414",1,1,2023-12-19,"NULL",2023-12-26,2024-09-18,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2023-12-18,"N",2021-12-25,NA,NA,12,2023
"3500",4501,450,1,NA,2024-03-19,2256,899,"FR4404288544",2021-12-31,2,"FR 4404288429",1,1,2024-02-04,"NULL",2024-02-11,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-02-04,"N",2021-12-31,NA,NA,2,2024
"3501",4042,427,1,NA,2023-04-19,1785,899,"FR4404288544",2021-12-31,2,"FR 4404288429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502",4049,409,1,NA,2023-04-22,1788,901,"FR4404288545",2022-01-02,2,"FR 4404288422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503",4102,431,2,NA,2023-06-22,1788,901,"FR4404288545",2022-01-02,2,"FR 4404288422",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3504",4632,454,1,NA,2024-06-17,2284,901,"FR4404288545",2022-01-02,2,"FR 4404288422",1,1,2024-03-24,"NULL",2024-03-31,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-03-24,"N",2022-01-02,NA,NA,3,2024
"3505",4057,407,1,NA,2023-04-27,1790,902,"FR4404288546",2022-01-04,2,"FR 4404288318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3506",4521,118,1,NA,2024-04-04,2253,902,"FR4404288546",2022-01-04,2,"FR 4404288318",1,1,2024-01-26,"NULL",2024-01-31,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-01-26,"N",2022-01-04,NA,NA,1,2024
"3507",4545,118,2,NA,2024-04-25,2253,902,"FR4404288546",2022-01-04,2,"FR 4404288318",1,1,2024-01-26,"NULL",2024-01-31,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-01-26,"N",2022-01-04,NA,NA,1,2024
"3508",3544,387,1,NA,2022-02-18,1796,906,"FR4474143068",2019-10-25,2,"FR 4474142777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3509",3521,347,1,NA,2022-02-05,1797,907,"FR4404659350",2019-12-02,2,"FR 4404659084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3510",3586,392,1,NA,2022-03-15,1798,908,"FR4404659342",2019-10-19,2,"FR 4404659064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3511",4301,440,3,NA,2023-10-30,1801,909,"FR4404288548",2022-01-19,2,"FR 4404288360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3512",4343,385,4,NA,2023-11-18,1801,909,"FR4404288548",2022-01-19,2,"FR 4404288360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3513",4377,385,5,NA,2023-12-08,1801,909,"FR4404288548",2022-01-19,2,"FR 4404288360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3514",4133,97,1,"",2023-07-05,1801,909,"FR4404288548",2022-01-19,2,"FR 4404288360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3515",4264,370,2,NA,2023-10-09,1801,909,"FR4404288548",2022-01-19,2,"FR 4404288360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516",4111,431,1,NA,2023-07-01,1804,910,"FR4404288549",2022-01-20,2,"FR 4404288416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517",4613,438,1,NA,2024-06-05,2296,910,"FR4404288549",2022-01-20,2,"FR 4404288416",1,1,2024-04-07,"NULL",2024-04-12,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-04-07,"N",2022-01-20,NA,NA,4,2024
"3518",4387,451,1,NA,2023-12-09,2196,914,"FR4404288479",2020-11-05,2,"FR 4404288310",2,2,2023-10-25,"+ ORBESEAL",2023-11-01,2024-07-19,NA,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-10-27,"N",2020-11-05,"M",2024-08-21,10,2022
"3519",3504,341,1,NA,2022-01-22,1811,914,"FR4404288479",2020-11-05,2,"FR 4404288310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520",3930,389,2,NA,2023-01-12,1960,914,"FR4404288479",2020-11-05,2,"FR 4404288310",1,1,2022-10-27,"",2022-11-03,2023-08-18,68,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-10-27,"N",2020-11-05,"M",2024-08-21,10,2022
"3521",3907,415,1,NA,2022-12-21,1960,914,"FR4404288479",2020-11-05,2,"FR 4404288310",1,1,2022-10-27,"",2022-11-03,2023-08-18,68,FALSE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2022-10-27,"N",2020-11-05,"M",2024-08-21,10,2022
"3522",4124,NA,1,"",2023-06-13,1813,915,"FR44042808550",2022-01-29,2,"FR 4404288185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523",4101,97,1,NA,2023-06-20,1815,916,"FR4404288550",2022-01-29,2,"FR 4404288185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524",4625,472,2,NA,2024-06-12,1815,916,"FR4404288550",2022-01-29,2,"FR 4404288185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525",4724,385,5,NA,2024-08-21,1815,916,"FR4404288550",2022-01-29,2,"FR 4404288185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3526",4657,477,3,NA,2024-07-08,1815,916,"FR4404288550",2022-01-29,2,"FR 4404288185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3527",4680,482,4,NA,2024-07-27,1815,916,"FR4404288550",2022-01-29,2,"FR 4404288185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528",4136,NA,1,"",2023-06-19,1816,917,"FR44042808551",2022-02-08,2,"FR 4404288430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529",4099,438,1,NA,2023-06-19,1818,918,"FR4404288551",2022-02-08,2,"FR 4404288430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3530",4193,NA,1,"",2023-07-13,1819,919,"FR44042808552",2022-02-09,2,"FR 4404288438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3531",4709,460,1,"",2024-07-15,2298,919,"FR44042808552",2022-02-09,2,"FR 4404288438",1,1,2024-04-11,"NULL",2024-04-18,2024-09-19,NA,TRUE,NA,NA,NA,"N",2022-02-09,NA,NA,NA,NA
"3532",4668,460,3,NA,2024-07-15,1821,920,"FR4404288552",2022-02-09,2,"FR 4404288438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3533",4646,453,2,NA,2024-06-29,1821,920,"FR4404288552",2022-02-09,2,"FR 4404288438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3534",4128,442,1,NA,2023-07-13,1821,920,"FR4404288552",2022-02-09,2,"FR 4404288438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3535",4160,NA,1,"",2023-07-03,1823,921,"FR44042808553",2022-02-11,2,"FR 4404288437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3536",4710,118,1,"",2024-07-05,2292,921,"FR44042808553",2022-02-11,2,"FR 4404288437",1,1,2024-04-04,"NULL",2024-04-11,2024-09-19,NA,TRUE,NA,NA,NA,"N",2022-02-11,NA,NA,NA,NA
"3537",4665,118,4,NA,2024-07-12,1825,922,"FR4404288553",2022-02-11,2,"FR 4404288437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3538",4622,469,3,NA,2024-06-11,1825,922,"FR4404288553",2022-02-11,2,"FR 4404288437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3539",4599,469,2,NA,2024-05-28,1825,922,"FR4404288553",2022-02-11,2,"FR 4404288437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3540",4122,97,1,NA,2023-07-10,1825,922,"FR4404288553",2022-02-11,2,"FR 4404288437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3541",4162,NA,1,"",2023-07-01,1826,923,"FR44042808554",2022-02-11,2,"FR 4404288435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3542",4707,NA,1,"",2024-07-01,2291,923,"FR44042808554",2022-02-11,2,"FR 4404288435",1,1,2024-04-01,"NULL",2024-04-08,2024-09-19,NA,TRUE,NA,NA,NA,"N",2022-02-11,NA,NA,NA,NA
"3543",4719,118,3,NA,2024-08-20,1828,924,"FR4404288554",2022-02-11,2,"FR 4404288435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3544",4648,451,2,NA,2024-07-01,1828,924,"FR4404288554",2022-02-11,2,"FR 4404288435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3545",4759,118,4,NA,2024-09-11,1828,924,"FR4404288554",2022-02-11,2,"FR 4404288435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3546",4121,97,1,NA,2023-07-08,1828,924,"FR4404288554",2022-02-11,2,"FR 4404288435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547",4125,NA,1,"",2023-06-16,1835,927,"FR44042808555",2022-03-29,2,"FR 4404288379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548",4706,NA,1,"",2024-06-15,2277,927,"FR44042808555",2022-03-29,2,"FR 4404288379",1,1,2024-03-17,"NULL",2024-03-22,2024-09-19,NA,TRUE,NA,NA,NA,"N",2022-03-29,NA,NA,NA,NA
"3549",4177,NA,1,"",2023-06-16,1837,928,"FR44042808556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3550",4178,NA,2,"",2023-07-06,1837,928,"FR44042808556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551",4179,NA,3,"",2023-07-27,1837,928,"FR44042808556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552",4120,97,1,NA,2023-06-22,1839,929,"FR4404288555",2022-03-29,2,"FR 4404288379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3553",4564,440,2,NA,2024-05-02,1839,929,"FR4404288555",2022-03-29,2,"FR 4404288379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554",4629,476,4,NA,2024-06-14,1839,929,"FR4404288555",2022-03-29,2,"FR 4404288379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3555",4601,440,3,NA,2024-05-27,1839,929,"FR4404288555",2022-03-29,2,"FR 4404288379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3556",4756,365,4,NA,2024-09-07,1840,930,"FR4404288556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557",4117,442,1,NA,2023-07-06,1840,930,"FR4404288556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3558",4142,437,2,NA,2023-07-27,1840,930,"FR4404288556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3559",4239,436,3,NA,2023-09-22,1840,930,"FR4404288556",2022-03-29,2,"FR 4404659023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3560",4146,447,3,NA,2023-07-31,1842,931,"FR4404288557",2022-04-02,2,"FR 4404288376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3561",4175,NA,1,"",2023-06-13,1842,931,"FR4404288557",2022-04-02,2,"FR 4404288376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562",4192,97,4,"",2023-08-22,1842,931,"FR4404288557",2022-04-02,2,"FR 4404288376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3563",4123,437,2,NA,2023-07-10,1842,931,"FR4404288557",2022-04-02,2,"FR 4404288376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3564",4565,469,1,NA,2024-05-08,2276,931,"FR4404288557",2022-04-02,2,"FR 4404288376",1,1,2024-03-18,"NULL",2024-03-25,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-03-18,"N",2022-04-02,NA,NA,3,2024
"3565",4568,469,2,NA,2024-05-10,2276,931,"FR4404288557",2022-04-02,2,"FR 4404288376",1,1,2024-03-18,"NULL",2024-03-25,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-03-18,"N",2022-04-02,NA,NA,3,2024
"3566",4765,480,5,NA,2024-09-13,2276,931,"FR4404288557",2022-04-02,2,"FR 4404288376",1,1,2024-03-18,"NULL",2024-03-25,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-03-18,"N",2022-04-02,NA,NA,3,2024
"3567",4600,469,3,NA,2024-05-28,2276,931,"FR4404288557",2022-04-02,2,"FR 4404288376",1,1,2024-03-18,"NULL",2024-03-25,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-03-18,"N",2022-04-02,NA,NA,3,2024
"3568",4667,480,4,NA,2024-07-13,2276,931,"FR4404288557",2022-04-02,2,"FR 4404288376",1,1,2024-03-18,"NULL",2024-03-25,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-03-18,"N",2022-04-02,NA,NA,3,2024
"3569",4180,NA,1,"",2023-08-09,1844,932,"FR44042808558",2022-04-06,2,"FR 4404288320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3570",4194,NA,1,"",2023-07-22,1846,933,"FR44042808559",2022-04-06,2,"FR 4404288395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3571",4183,97,1,NA,2023-08-16,1848,934,"FR4404288558",2022-04-06,2,"FR 4404288320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3572",4248,427,2,NA,2023-09-29,1848,934,"FR4404288558",2022-04-06,2,"FR 4404288320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3573",4283,412,3,NA,2023-10-21,1848,934,"FR4404288558",2022-04-06,2,"FR 4404288320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3574",4138,438,1,NA,2023-07-22,1849,935,"FR4404288559",2022-04-06,2,"FR 4404288395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3575",4609,474,1,NA,2024-06-01,2305,935,"FR4404288559",2022-04-06,2,"FR 4404288395",1,1,2024-04-22,"NULL",2024-05-01,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-04-22,"N",2022-04-06,NA,NA,4,2024
"3576",4640,474,2,NA,2024-06-22,2305,935,"FR4404288559",2022-04-06,2,"FR 4404288395",1,1,2024-04-22,"NULL",2024-05-01,2024-09-19,NA,TRUE,"VL","16450bc2-f930-4052-a3f7-a602646e64cc",2024-04-22,"N",2022-04-06,NA,NA,4,2024
"3577",4656,NA,1,"",2024-05-31,2273,936,"FR44042808560",2022-04-07,2,"FR 4404288439",1,1,2024-03-17,"NULL",2024-03-29,2024-09-18,NA,TRUE,NA,NA,NA,"N",2022-04-07,NA,NA,NA,NA
"3578",4126,443,1,"",2023-06-12,1850,936,"FR44042808560",2022-04-07,2,"FR 4404288439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3579",4096,437,1,NA,2023-06-12,1852,937,"FR4404288560",2022-04-07,2,"FR 4404288439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3580",4580,470,2,NA,2024-05-16,1852,937,"FR4404288560",2022-04-07,2,"FR 4404288439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3581",4608,474,3,NA,2024-06-01,1852,937,"FR4404288560",2022-04-07,2,"FR 4404288439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3582",4176,NA,1,"",2023-07-05,1853,938,"FR44042808561",2022-04-11,2,"FR 4404288431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3583",4229,438,2,NA,2023-08-29,1855,939,"FR4404288561",2022-04-11,2,"FR 4404288431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3584",4134,97,1,NA,2023-07-12,1855,939,"FR4404288561",2022-04-11,2,"FR 4404288431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3585",4698,483,3,NA,2024-08-09,1855,939,"FR4404288561",2022-04-11,2,"FR 4404288431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3586",4744,482,4,NA,2024-08-29,1855,939,"FR4404288561",2022-04-11,2,"FR 4404288431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3587",4261,NA,1,"",2023-09-05,1858,940,"FR44042808562",2022-04-20,2,"FR 4404288425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3588",4212,426,1,NA,2023-09-05,1860,941,"FR4404288562",2022-04-20,2,"FR 4404288425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589",4739,486,3,NA,2024-08-28,1860,941,"FR4404288562",2022-04-20,2,"FR 4404288425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590",4697,476,2,NA,2024-08-08,1860,941,"FR4404288562",2022-04-20,2,"FR 4404288425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3591",4606,455,3,NA,2024-05-30,1861,942,"FR4404288563",2022-04-27,2,"FR 4404288436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592",4642,385,4,NA,2024-06-26,1861,942,"FR4404288563",2022-04-27,2,"FR 4404288436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3593",4181,NA,1,"",2023-08-09,1861,942,"FR4404288563",2022-04-27,2,"FR 4404288436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3594",4182,97,2,NA,2023-08-16,1861,942,"FR4404288563",2022-04-27,2,"FR 4404288436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3595",4226,NA,1,"",2023-08-15,1863,943,"FR44042808564",2022-04-30,2,"FR 4404288442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3596",4170,438,1,NA,2023-08-14,1865,944,"FR4404288564",2022-04-30,2,"FR 4404288442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3597",4263,NA,1,"",2023-09-01,1867,945,"FR44042808565",2022-05-01,2,"FR 4404288432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3598",4270,359,2,NA,2023-10-12,1870,946,"FR4404288565",2022-05-01,2,"FR 4404288432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3599",4207,432,1,NA,2023-09-01,1870,946,"FR4404288565",2022-05-01,2,"FR 4404288432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600",4262,NA,1,"",2023-09-05,1873,948,"FR44042808566",2022-05-11,2,"FR 4404288433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3601",4213,440,2,NA,2023-09-05,1875,949,"FR4404288566",2022-05-11,2,"FR 4404288433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3602",4188,437,1,NA,2023-08-19,1875,949,"FR4404288566",2022-05-11,2,"FR 4404288433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3603",4691,460,3,NA,2024-08-01,1875,949,"FR4404288566",2022-05-11,2,"FR 4404288433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3604",4726,118,4,NA,2024-08-21,1875,949,"FR4404288566",2022-05-11,2,"FR 4404288433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3605",4318,438,1,"",2023-10-03,1876,950,"FR44042808567",2022-05-13,2,"FR 4404288400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3606",4197,438,1,NA,2023-08-25,1878,951,"FR4404288567",2022-05-13,2,"FR 4404288400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3607",4254,438,2,NA,2023-10-03,1878,951,"FR4404288567",2022-05-13,2,"FR 4404288400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3608",4736,485,3,NA,2024-08-27,1878,951,"FR4404288567",2022-05-13,2,"FR 4404288400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3609",4772,485,4,NA,2024-09-17,1878,951,"FR4404288567",2022-05-13,2,"FR 4404288400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3610",4712,479,1,"",2024-07-12,2311,952,"FR44042808568",2022-05-31,2,"FR 4404288401",1,1,2024-05-13,"",2024-05-20,2024-05-30,NA,FALSE,NA,NA,NA,"N",2022-05-31,NA,NA,NA,NA
"3611",4234,NA,1,"",2023-09-11,1882,952,"FR44042808568",2022-05-31,2,"FR 4404288401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3612",4169,438,1,NA,2023-08-11,1884,953,"FR4404288568",2022-05-31,2,"FR 4404288401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3613",4664,479,2,NA,2024-07-12,1884,953,"FR4404288568",2022-05-31,2,"FR 4404288401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3614",4233,NA,1,"",2023-08-31,1886,954,"FR44042808569",2022-06-05,2,"FR 4404288443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3615",4202,97,1,NA,2023-08-28,1888,955,"FR4404288569",2022-06-05,2,"FR 4404288443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3616",4669,460,2,NA,2024-07-15,1888,955,"FR4404288569",2022-06-05,2,"FR 4404288443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3617",4694,118,3,NA,2024-08-05,1888,955,"FR4404288569",2022-06-05,2,"FR 4404288443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3618",4731,118,4,NA,2024-08-23,1888,955,"FR4404288569",2022-06-05,2,"FR 4404288443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3619",4768,441,5,NA,2024-09-14,1888,955,"FR4404288569",2022-06-05,2,"FR 4404288443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3620",4319,442,1,"",2023-09-25,1889,956,"FR44042808570",2022-06-07,2,"FR 4404288440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3621",4244,442,1,NA,2023-09-25,1891,957,"FR4404288570",2022-06-07,2,"FR 4404288440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
