LacId,LacAniId,LacNumber,LacDryOffDate,LacCalvingDate,LacColostrumDate,LacRemarks,AniLifeNumber,AniBirthday,AniKeep,AniGenId,AniActive,AniMotherLifeNumber,lactation_length_days,colostrum_length_days,age_at_first_calving.x,age_at_first_calving.y
1513,760,1,NA,4/16/20,NA,NA,,3/30/14,TRUE,2,FALSE,NA,NA,NA,72,91
1513,760,1,NA,4/16/20,NA,NA,,3/30/14,TRUE,2,FALSE,NA,NA,NA,72,72
1514,761,0,NA,1/13/21,NA,NA,FR 4404288489,1/13/21,TRUE,2,TRUE,FR 4404288378,NA,NA,NA,NA
1516,762,0,NA,1/14/21,NA,NA,FR 4401541670,1/14/21,TRUE,2,FALSE,FR 4401541452,NA,NA,NA,NA
1518,763,0,NA,1/18/21,NA,NA,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,NA,NA,27,27
2294,763,2,NA,4/6/24,4/13/24,NA,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,NA,7,27,27
2078,763,1,2/9/24,4/29/23,5/6/23,#NAME?,FR 4404288490,1/18/21,TRUE,2,TRUE,FR 4404288362,286,7,27,27
1520,764,0,NA,1/21/21,NA,NA,FR 4401541671,1/21/21,TRUE,2,FALSE,FR 4401541407,NA,NA,NA,NA
1521,765,0,NA,1/21/21,NA,NA,FR 4401541672,1/21/21,TRUE,2,FALSE,FR 4401541407,NA,NA,NA,NA
1523,766,0,NA,1/22/21,NA,NA,FR 4401541673,1/22/21,TRUE,2,FALSE,FR 4401541525,NA,NA,NA,NA
1524,767,0,NA,1/27/21,NA,NA,FR 4401541674,1/27/21,TRUE,2,FALSE,FR 4939432663,NA,NA,NA,NA
1525,768,0,NA,5/8/19,NA,NA,FR 4401541559,5/8/19,TRUE,2,FALSE,FR 4401550435,NA,NA,NA,NA
1526,769,0,NA,1/30/21,NA,NA,FR 4404288491,1/30/21,TRUE,2,TRUE,FR 4404288259,NA,NA,26,26
2076,769,1,7/26/24,4/21/23,4/28/23,#NAME?,FR 4404288491,1/30/21,TRUE,2,TRUE,FR 4404288259,462,7,26,26
2384,769,2,NA,9/16/24,9/23/24,NA,FR 4404288491,1/30/21,TRUE,2,TRUE,FR 4404288259,NA,7,26,26
2380,770,2,NA,9/14/24,9/21/24,NA,FR 4404288492,2/3/21,TRUE,2,TRUE,FR 4404288241,NA,7,27,27
2090,770,1,7/17/24,5/16/23,5/23/23,#NAME?,FR 4404288492,2/3/21,TRUE,2,TRUE,FR 4404288241,428,7,27,27
1529,770,0,NA,2/3/21,NA,NA,FR 4404288492,2/3/21,TRUE,2,TRUE,FR 4404288241,NA,NA,27,27
1531,771,0,NA,2/4/21,NA,NA,FR 4404288493,2/4/21,TRUE,2,FALSE,FR 4404288288,NA,NA,25,25
2053,771,1,3/22/24,3/15/23,3/22/23,#NAME?,FR 4404288493,2/4/21,TRUE,2,FALSE,FR 4404288288,373,7,25,25
2345,771,2,NA,8/11/24,8/17/24,NA,FR 4404288493,2/4/21,TRUE,2,FALSE,FR 4404288288,NA,6,25,25
1534,772,0,NA,10/31/18,NA,NA,FR 4401541533,10/31/18,TRUE,2,FALSE,FR 4401541439,NA,NA,NA,NA
1536,773,0,NA,2/16/21,NA,NA,FR 4404288494,2/16/21,TRUE,2,TRUE,FR 4404288327,NA,NA,24,24
2258,773,2,NA,2/5/24,2/12/24,NA,FR 4404288494,2/16/21,TRUE,2,TRUE,FR 4404288327,NA,7,24,24
2048,773,1,12/15/23,3/10/23,3/18/23,Orbenor + Orbeseal 4 Q,FR 4404288494,2/16/21,TRUE,2,TRUE,FR 4404288327,280,8,24,24
1539,774,0,NA,2/23/21,NA,NA,FR 4401541675,2/23/21,TRUE,2,FALSE,FR 4401541532,NA,NA,NA,NA
1541,775,0,NA,4/16/19,NA,NA,FR 4401541556,4/16/19,TRUE,2,FALSE,FR 4124295421,NA,NA,NA,NA
1544,776,0,NA,2/27/21,NA,NA,FR 4401541676,2/27/21,TRUE,2,FALSE,FR 4401550467,NA,NA,NA,NA
1545,777,0,NA,2/28/21,NA,NA,FR 4401541677,2/28/21,TRUE,2,FALSE,FR 4401541454,NA,NA,NA,NA
1546,778,0,NA,5/6/19,NA,NA,FR 4401541558,5/6/19,TRUE,2,FALSE,FR 4401541436,NA,NA,NA,NA
1547,779,0,NA,3/2/21,NA,NA,FR 4401541678,3/2/21,TRUE,2,FALSE,FR 4944441107,NA,NA,NA,NA
1551,780,0,NA,3/10/21,NA,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,NA,24,24
2067,780,1,1/12/24,4/2/23,4/6/23,#NAME?,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,285,4,24,24
2271,780,2,NA,3/15/24,3/26/24,NA,FR 4404288495,3/10/21,TRUE,2,TRUE,FR 4404288392,NA,11,24,24
1553,781,0,NA,3/10/21,NA,NA,FR 4401541679,3/10/21,TRUE,2,FALSE,FR 4958829414,NA,NA,NA,NA
1555,782,0,NA,12/27/18,NA,NA,FR 3511031000,12/27/18,TRUE,2,FALSE,FR 3511030805,NA,NA,NA,NA
1556,783,0,NA,3/28/21,NA,NA,FR 4404288496,3/28/21,TRUE,2,TRUE,FR 4404288279,NA,NA,25,25
2316,783,2,NA,5/28/24,6/4/24,NA,FR 4404288496,3/28/21,TRUE,2,TRUE,FR 4404288279,NA,7,25,25
2091,783,1,3/29/24,5/21/23,5/29/23,#NAME?,FR 4404288496,3/28/21,TRUE,2,TRUE,FR 4404288279,313,8,25,25
2064,784,1,2/23/24,4/1/23,4/7/23,#NAME?,FR 4404288497,3/27/21,TRUE,2,TRUE,FR 4404288396,328,6,24,24
2302,784,2,NA,4/17/24,4/24/24,NA,FR 4404288497,3/27/21,TRUE,2,TRUE,FR 4404288396,NA,7,24,24
1558,784,0,NA,3/27/21,NA,NA,FR 4404288497,3/27/21,TRUE,2,TRUE,FR 4404288396,NA,NA,24,24
1561,785,0,NA,3/30/21,NA,NA,FR 4404288498,3/30/21,TRUE,2,TRUE,FR 4404288390,NA,NA,23,23
2261,785,2,NA,2/16/24,2/23/24,NA,FR 4404288498,3/30/21,TRUE,2,TRUE,FR 4404288390,NA,7,23,23
2051,785,1,12/22/23,3/13/23,3/21/23,#NAME?,FR 4404288498,3/30/21,TRUE,2,TRUE,FR 4404288390,284,8,23,23
1563,786,0,NA,12/5/18,NA,NA,FR 4401541538,12/5/18,TRUE,2,FALSE,FR 4401541384,NA,NA,NA,NA
1564,787,0,NA,3/31/21,NA,NA,FR 4401541680,3/31/21,TRUE,2,FALSE,FR 4401541481,NA,NA,NA,NA
1566,788,0,NA,4/1/21,NA,NA,FR 4401541681,4/1/21,TRUE,2,FALSE,FR 4401541492,NA,NA,NA,NA
1567,789,0,NA,4/5/21,NA,NA,FR 4404288499,4/5/21,TRUE,2,FALSE,FR 4404288221,NA,NA,23,23
2060,789,1,NA,3/27/23,4/3/23,NA,FR 4404288499,4/5/21,TRUE,2,FALSE,FR 4404288221,NA,7,23,23
1569,790,0,NA,6/7/19,NA,NA,FR 4401541562,6/7/19,TRUE,2,FALSE,FR 4435990603,NA,NA,NA,NA
1570,791,0,NA,6/3/19,NA,NA,FR 4401541561,6/3/19,TRUE,2,FALSE,FR 5345849921,NA,NA,NA,NA
1571,792,0,NA,4/7/21,NA,NA,FR 4404288500,4/7/21,TRUE,2,FALSE,FR 4404288379,NA,NA,25,25
2096,792,1,NA,5/29/23,6/5/23,NA,FR 4404288500,4/7/21,TRUE,2,FALSE,FR 4404288379,NA,7,25,25
1574,793,0,NA,6/9/19,NA,NA,FR 4401541563,6/9/19,TRUE,2,FALSE,FR 4401541380,NA,NA,NA,NA
1575,794,0,NA,4/11/21,NA,NA,FR 4404288501,4/11/21,TRUE,2,FALSE,FR 4404288393,NA,NA,NA,NA
1577,795,0,NA,1/1/19,NA,NA,FR 3511031005,1/1/19,TRUE,2,FALSE,FR 3511030669,NA,NA,NA,NA
1578,796,0,NA,2/18/19,NA,NA,FR 4401541552,2/18/19,TRUE,2,FALSE,FR 4124295424,NA,NA,NA,NA
1581,797,0,NA,4/22/21,NA,NA,FR 4404288502,4/22/21,TRUE,2,TRUE,FR 4404288329,NA,NA,23,23
2059,797,1,6/28/24,3/26/23,3/31/23,#NAME?,FR 4404288502,4/22/21,TRUE,2,TRUE,FR 4404288329,460,5,23,23
2370,797,2,NA,9/12/24,9/17/24,NA,FR 4404288502,4/22/21,TRUE,2,TRUE,FR 4404288329,NA,5,23,23
1583,798,0,NA,4/25/21,NA,NA,FR 4401541682,4/25/21,TRUE,2,FALSE,FR 4401541496,NA,NA,NA,NA
1584,799,0,NA,4/26/21,NA,NA,FR 4404288503,4/26/21,TRUE,2,TRUE,FR 4404288389,NA,NA,24,24
2334,799,2,NA,8/2/24,8/9/24,NA,FR 4404288503,4/26/21,TRUE,2,TRUE,FR 4404288389,NA,7,24,24
2084,799,1,3/22/24,5/2/23,5/9/23,#NAME?,FR 4404288503,4/26/21,TRUE,2,TRUE,FR 4404288389,325,7,24,24
2074,800,1,2/9/24,4/20/23,4/27/23,#NAME?,FR 4404288504,4/29/21,TRUE,2,TRUE,FR 4404288328,295,7,23,23
2300,800,2,NA,4/12/24,4/19/24,NA,FR 4404288504,4/29/21,TRUE,2,TRUE,FR 4404288328,NA,7,23,23
1589,800,0,NA,4/29/21,NA,NA,FR 4404288504,4/29/21,TRUE,2,TRUE,FR 4404288328,NA,NA,23,23
1591,801,0,NA,5/4/21,NA,NA,FR 4401541683,5/4/21,TRUE,2,FALSE,FR 4939387236,NA,NA,NA,NA
1592,802,0,NA,8/18/19,NA,NA,FR 4401541576,8/18/19,TRUE,2,FALSE,FR 4401541390,NA,NA,NA,NA
1593,803,0,NA,5/7/21,NA,NA,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,NA,NA,23,23
2285,803,2,NA,3/27/24,4/3/24,NA,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,NA,7,23,23
2086,803,1,1/26/24,5/3/23,5/10/23,#NAME?,FR 4404288505,5/7/21,TRUE,2,TRUE,FR 4404288171,268,7,23,23
2093,804,1,NA,5/24/23,5/31/23,,FR 4404288506,5/9/21,TRUE,2,FALSE,FR 4404288270,NA,7,24,24
1595,804,0,NA,5/9/21,NA,NA,FR 4404288506,5/9/21,TRUE,2,FALSE,FR 4404288270,NA,NA,24,24
1597,805,0,NA,5/13/21,NA,NA,FR 4401541684,5/13/21,TRUE,2,FALSE,FR 4401541542,NA,NA,NA,NA
1598,806,0,NA,5/14/21,NA,NA,FR 4401541685,5/14/21,TRUE,2,FALSE,FR 4401541546,NA,NA,NA,NA
1599,807,0,NA,5/19/21,NA,NA,FR 4401541686,5/19/21,TRUE,2,FALSE,FR 4401541550,NA,NA,NA,NA
1600,808,0,NA,5/19/21,NA,NA,FR 4404288507,5/19/21,TRUE,2,FALSE,FR 4401572222,NA,NA,25,25
2107,808,1,NA,7/2/23,7/13/23,NA,FR 4404288507,5/19/21,TRUE,2,FALSE,FR 4401572222,NA,11,25,25
1603,809,0,NA,5/28/21,NA,NA,FR 4401541687,5/28/21,TRUE,2,FALSE,FR 4401541469,NA,NA,NA,NA
1604,810,0,NA,5/30/21,NA,NA,FR 4401541688,5/30/21,TRUE,2,FALSE,FR 4401541493,NA,NA,NA,NA
1606,811,0,NA,9/27/19,NA,NA,FR 4401541583,9/27/19,TRUE,2,FALSE,FR 4435990662,NA,NA,NA,NA
1608,812,0,NA,6/3/21,NA,NA,FR 4404283278,6/3/21,TRUE,2,FALSE,FR 4404288237,NA,NA,NA,NA
1609,813,0,NA,6/6/21,NA,NA,FR 4401541689,6/6/21,TRUE,2,FALSE,FR 4401541537,NA,NA,NA,NA
1610,814,0,NA,8/13/19,NA,NA,FR 4401541573,8/13/19,TRUE,2,FALSE,FR 4401541395,NA,NA,NA,NA
1611,815,0,NA,7/15/19,NA,NA,FR 4401541570,7/15/19,TRUE,2,FALSE,FR 4401541423,NA,NA,NA,NA
1612,816,0,NA,6/11/21,NA,NA,FR 4401541690,6/11/21,TRUE,2,FALSE,FR 4964180227,NA,NA,NA,NA
1613,817,0,NA,6/9/21,NA,NA,FR 4404288508,6/9/21,TRUE,2,FALSE,FR 4963097404,NA,NA,NA,NA
1615,818,0,NA,6/12/21,NA,NA,FR 4404288509,6/12/21,TRUE,2,FALSE,FR 4404288401,NA,NA,28,28
2186,818,1,NA,10/13/23,10/20/23,NA,FR 4404288509,6/12/21,TRUE,2,FALSE,FR 4404288401,NA,7,28,28
1617,819,0,NA,6/12/21,NA,NA,FR 4404288510,6/12/21,TRUE,2,FALSE,FR 4404288239,NA,NA,NA,NA
1619,820,0,NA,4/23/19,NA,NA,FR 4401541557,4/23/19,TRUE,2,FALSE,FR 4124295430,NA,NA,NA,NA
1620,821,0,NA,6/14/21,NA,NA,FR 4401541691,6/14/21,TRUE,2,FALSE,FR 4401550528,NA,NA,NA,NA
1621,822,0,NA,8/25/19,NA,NA,FR 4401541579,8/25/19,TRUE,2,FALSE,FR 4401541432,NA,NA,NA,NA
1622,823,0,NA,6/21/19,NA,NA,FR 4401541567,6/21/19,TRUE,2,FALSE,FR 4401541386,NA,NA,NA,NA
1623,824,0,NA,6/20/21,NA,NA,FR 4401541692,6/20/21,TRUE,2,FALSE,FR 4401550541,NA,NA,NA,NA
1624,825,0,NA,6/21/21,NA,NA,FR 4404288511,6/21/21,TRUE,2,TRUE,FR 4404288400,NA,NA,25,25
2328,825,2,NA,7/25/24,8/1/24,NA,FR 4404288511,6/21/21,TRUE,2,TRUE,FR 4404288400,NA,7,25,25
2132,825,1,5/30/24,8/13/23,8/20/23,#NAME?,FR 4404288511,6/21/21,TRUE,2,TRUE,FR 4404288400,291,7,25,25
1627,826,0,NA,8/22/19,NA,NA,FR 4401541577,8/22/19,TRUE,2,FALSE,FR 4401541459,NA,NA,NA,NA
1628,827,0,NA,6/24/21,NA,NA,FR 4401541693,6/24/21,TRUE,2,FALSE,FR 4401543949,NA,NA,NA,NA
1629,828,0,NA,6/25/21,NA,NA,FR 4404288512,6/25/21,TRUE,2,TRUE,FR 4404288402,NA,NA,26,26
2169,828,1,9/1/24,9/15/23,9/22/23,#NAME?,FR 4404288512,6/25/21,TRUE,2,TRUE,FR 4404288402,352,7,26,26
2118,829,1,NA,7/21/23,7/28/23,NA,FR 4404288513,6/25/21,TRUE,2,FALSE,FR 4404288332,NA,7,24,24
1631,829,0,NA,6/25/21,NA,NA,FR 4404288513,6/25/21,TRUE,2,FALSE,FR 4404288332,NA,NA,24,24
1634,830,0,NA,6/28/21,NA,NA,FR 4401541694,6/28/21,TRUE,2,FALSE,FR 4923746451,NA,NA,NA,NA
1635,831,0,NA,6/30/21,NA,NA,FR 4401541695,6/30/21,TRUE,2,FALSE,FR 4401541483,NA,NA,NA,NA
1637,832,0,NA,7/1/21,NA,NA,FR 4401541696,7/1/21,TRUE,2,FALSE,FR 4401541477,NA,NA,NA,NA
1638,833,0,NA,11/18/19,NA,NA,FR 4401541592,11/18/19,TRUE,2,FALSE,FR 4401541450,NA,NA,NA,NA
1639,834,0,NA,7/3/21,NA,NA,FR 4401541697,7/3/21,TRUE,2,FALSE,FR 4401541541,NA,NA,NA,NA
1641,835,0,NA,7/5/21,NA,NA,FR 4401541698,7/5/21,TRUE,2,FALSE,FR 4401541534,NA,NA,NA,NA
1642,836,0,NA,7/6/21,NA,NA,FR 4401541699,7/6/21,TRUE,2,FALSE,FR 4401541474,NA,NA,NA,NA
1643,837,0,NA,7/7/21,NA,NA,FR 4401541700,7/7/21,TRUE,2,FALSE,FR 4401541548,NA,NA,NA,NA
1644,838,0,NA,11/19/19,NA,NA,FR 4401541593,11/19/19,TRUE,2,FALSE,FR 4401541472,NA,NA,NA,NA
1648,839,0,NA,7/12/21,NA,NA,FR 4404288514,7/12/21,TRUE,2,FALSE,FR 4404288273,NA,NA,25,25
2165,839,1,NA,9/9/23,9/17/23,NA,FR 4404288514,7/12/21,TRUE,2,FALSE,FR 4404288273,NA,8,25,25
2167,840,1,4/12/24,9/12/23,9/20/23,#NAME?,FR 4404288516,7/18/21,TRUE,2,TRUE,FR 4404288403,213,8,25,25
1650,840,0,NA,7/18/21,NA,NA,FR 4404288516,7/18/21,TRUE,2,TRUE,FR 4404288403,NA,NA,25,25
1652,841,0,NA,7/18/21,NA,NA,FR 4404288515,7/18/21,TRUE,2,TRUE,FR 4404288399,NA,NA,25,25
2149,841,1,8/3/24,8/30/23,9/7/23,#NAME?,FR 4404288515,7/18/21,TRUE,2,TRUE,FR 4404288399,339,8,25,25
2377,841,2,9/13/24,9/13/24,9/20/24,REFORME - GROS PETE -> bousculée sur Bassin,FR 4404288515,7/18/21,TRUE,2,TRUE,FR 4404288399,0,7,25,25
1654,842,0,NA,7/13/19,NA,NA,FR 4401541569,7/13/19,TRUE,2,FALSE,FR 4401541434,NA,NA,NA,NA
1659,843,0,NA,8/1/21,NA,NA,FR 4404288517,8/1/21,TRUE,2,TRUE,FR 4404659034,NA,NA,24,24
2379,843,2,NA,9/13/24,9/20/24,NA,FR 4404288517,8/1/21,TRUE,2,TRUE,FR 4404659034,NA,7,24,24
2151,843,1,7/19/24,8/31/23,9/7/23,#NAME?,FR 4404288517,8/1/21,TRUE,2,TRUE,FR 4404659034,323,7,24,24
2134,844,1,NA,8/13/23,8/20/23,NA,FR 4404288518,8/1/21,TRUE,2,FALSE,FR 4404659034,NA,7,24,24
1660,844,0,NA,8/1/21,NA,NA,FR 4404288518,8/1/21,TRUE,2,FALSE,FR 4404659034,NA,NA,24,24
1662,845,0,NA,8/5/21,NA,NA,FR 4401541701,8/5/21,TRUE,2,FALSE,FR 4401541456,NA,NA,NA,NA
1663,846,0,NA,8/6/21,NA,NA,FR 4401541702,8/6/21,TRUE,2,FALSE,FR 4401541466,NA,NA,NA,NA
1664,847,0,NA,8/18/19,NA,NA,FR 4401541574,8/18/19,TRUE,2,FALSE,FR 4401541409,NA,NA,NA,NA
1665,848,0,NA,8/7/21,NA,NA,FR 4404288519,8/7/21,TRUE,2,TRUE,FR 4404288262,NA,NA,25,25
2180,848,1,12/16/23,10/5/23,10/15/23,probleme dessous mamelle dermatite trayon en sang   Reforme,FR 4404288519,8/7/21,TRUE,2,TRUE,FR 4404288262,72,10,25,25
1667,849,0,NA,8/10/21,NA,NA,FR 4401541703,8/10/21,TRUE,2,FALSE,FR 4944441117,NA,NA,NA,NA
1669,850,0,NA,8/11/21,NA,NA,FR 4401541704,8/11/21,TRUE,2,FALSE,FR 4401541463,NA,NA,NA,NA
1672,851,0,NA,8/13/21,NA,NA,FR 4404288520,8/13/21,TRUE,2,FALSE,FR 4404288302,NA,NA,NA,NA
1675,852,0,NA,8/17/21,NA,NA,FR 4404288521,8/17/21,TRUE,2,TRUE,FR 4404288407,NA,NA,24,24
2154,852,1,6/14/24,8/28/23,9/8/23,,FR 4404288521,8/17/21,TRUE,2,TRUE,FR 4404288407,291,11,24,24
2347,852,2,NA,8/14/24,8/21/24,NA,FR 4404288521,8/17/21,TRUE,2,TRUE,FR 4404288407,NA,7,24,24
1677,853,0,NA,8/18/21,NA,NA,FR 4401541705,8/18/21,TRUE,2,FALSE,FR 4401541539,NA,NA,NA,NA
1678,854,0,NA,8/22/21,NA,NA,FR 4401541706,8/22/21,TRUE,2,FALSE,FR 4964030484,NA,NA,NA,NA
1679,855,0,NA,8/25/21,NA,NA,FR 4404288522,8/25/21,TRUE,2,TRUE,FR 4404288409,NA,NA,28,28
2247,855,1,NA,1/22/24,1/29/24,NA,FR 4404288522,8/25/21,TRUE,2,TRUE,FR 4404288409,NA,7,28,28
1683,856,0,NA,8/27/21,NA,NA,FR 4401541707,8/27/21,TRUE,2,FALSE,FR 4401541515,NA,NA,NA,NA
1685,857,0,NA,8/30/21,NA,NA,FR 4404288523,8/30/21,TRUE,2,FALSE,FR 4404288404,NA,NA,24,24
2179,857,1,NA,9/28/23,10/5/23,NA,FR 4404288523,8/30/21,TRUE,2,FALSE,FR 4404288404,NA,7,24,24
1687,858,0,NA,9/2/21,NA,NA,FR 4401541708,9/2/21,TRUE,2,FALSE,FR 4401541535,NA,NA,NA,NA
1689,859,0,NA,9/5/21,NA,NA,FR 4404288524,9/5/21,TRUE,2,TRUE,FR 4404288406,NA,NA,25,25
2184,859,1,6/28/24,10/11/23,10/18/23,#NAME?,FR 4404288524,9/5/21,TRUE,2,TRUE,FR 4404288406,261,7,25,25
2354,859,2,NA,9/3/24,9/14/24,NA,FR 4404288524,9/5/21,TRUE,2,TRUE,FR 4404288406,NA,11,25,25
2175,860,1,NA,9/25/23,10/3/23,NA,FR 4404288525,9/5/21,TRUE,2,TRUE,FR 4404288346,NA,8,24,24
1691,860,0,NA,9/5/21,NA,NA,FR 4404288525,9/5/21,TRUE,2,TRUE,FR 4404288346,NA,NA,24,24
1693,861,0,NA,9/7/21,NA,NA,FR 4404288526,9/7/21,TRUE,2,TRUE,FR 4404288298,NA,NA,23,23
2157,861,1,8/9/24,8/31/23,9/5/23,#NAME?,FR 4404288526,9/7/21,TRUE,2,TRUE,FR 4404288298,344,5,23,23
2373,861,2,9/18/24,9/12/24,9/19/24,#NAME?,FR 4404288526,9/7/21,TRUE,2,TRUE,FR 4404288298,6,7,23,23
1695,862,0,NA,6/25/19,NA,NA,FR 4401541568,6/25/19,TRUE,2,FALSE,FR 4401550508,NA,NA,NA,NA
1696,863,0,NA,9/7/21,NA,NA,FR 4401541709,9/7/21,TRUE,2,FALSE,FR 4401541508,NA,NA,NA,NA
1697,864,0,NA,9/8/21,NA,NA,FR 4404288527,9/8/21,TRUE,2,TRUE,FR 4404288410,NA,NA,27,27
2234,864,1,NA,1/6/24,1/11/24,NA,FR 4404288527,9/8/21,TRUE,2,TRUE,FR 4404288410,NA,5,27,27
2211,865,1,NA,12/7/23,12/14/23,NA,FR 4404288528,9/8/21,TRUE,2,TRUE,FR 4404288324,NA,7,26,26
1699,865,0,NA,9/8/21,NA,NA,FR 4404288528,9/8/21,TRUE,2,TRUE,FR 4404288324,NA,NA,26,26
1702,866,0,NA,9/13/21,NA,NA,FR 4401541710,9/13/21,TRUE,2,FALSE,FR 4401541485,NA,NA,NA,NA
1703,867,0,NA,9/14/21,NA,NA,FR 4404288529,9/14/21,TRUE,2,TRUE,FR 4404288408,NA,NA,27,27
2230,867,1,NA,1/4/24,1/11/24,NA,FR 4404288529,9/14/21,TRUE,2,TRUE,FR 4404288408,NA,7,27,27
1706,868,0,NA,9/22/21,NA,NA,FR 4401541711,9/22/21,TRUE,2,FALSE,FR 4435990662,NA,NA,NA,NA
1707,869,0,NA,9/22/21,NA,NA,FR 4404288530,9/22/21,TRUE,2,TRUE,FR 4404288349,NA,NA,25,25
2200,869,1,8/9/24,11/6/23,11/13/23,#NAME?,FR 4404288530,9/22/21,TRUE,2,TRUE,FR 4404288349,277,7,25,25
2193,870,1,7/19/24,10/23/23,10/30/23,#NAME?,FR 4404288531,10/2/21,TRUE,2,TRUE,FR 4404288348,270,7,24,24
2381,870,2,NA,9/14/24,9/21/24,NA,FR 4404288531,10/2/21,TRUE,2,TRUE,FR 4404288348,NA,7,24,24
1715,870,0,NA,10/2/21,NA,NA,FR 4404288531,10/2/21,TRUE,2,TRUE,FR 4404288348,NA,NA,24,24
1718,871,0,NA,10/4/21,NA,NA,FR 4404288532,10/4/21,TRUE,2,TRUE,FR 4404288289,NA,NA,27,27
2243,871,1,NA,1/15/24,1/22/24,NA,FR 4404288532,10/4/21,TRUE,2,TRUE,FR 4404288289,NA,7,27,27
1721,872,0,NA,10/8/21,NA,NA,FR 4401541712,10/8/21,TRUE,2,FALSE,FR 4401541513,NA,NA,NA,NA
1727,873,0,NA,10/26/21,NA,NA,FR 4404288533,10/26/21,TRUE,2,TRUE,FR 4404288283,NA,NA,24,24
2206,873,1,NA,11/14/23,11/21/23,NA,FR 4404288533,10/26/21,TRUE,2,TRUE,FR 4404288283,NA,7,24,24
2202,874,1,NA,11/11/23,11/18/23,NA,FR 4404288534,10/28/21,TRUE,2,TRUE,FR 4404288305,NA,7,24,24
1730,874,0,NA,10/28/21,NA,NA,FR 4404288534,10/28/21,TRUE,2,TRUE,FR 4404288305,NA,NA,24,24
1734,875,0,NA,11/10/21,NA,NA,FR 4401541713,11/10/21,TRUE,2,FALSE,FR 4401541559,NA,NA,NA,NA
1735,876,0,NA,11/10/21,NA,NA,FR 4404288535,11/10/21,TRUE,2,TRUE,FR 4404288251,NA,NA,NA,NA
1737,877,0,NA,11/12/21,NA,NA,FR 4404288536,11/12/21,TRUE,2,TRUE,FR 4404288098,NA,NA,NA,NA
1739,878,0,NA,11/16/21,NA,NA,FR 4401541714,11/16/21,TRUE,2,FALSE,FR 4401541472,NA,NA,NA,NA
1743,879,0,NA,9/13/19,NA,NA,FR 4954776581,9/13/19,TRUE,2,FALSE,FR 4954776363,NA,NA,NA,NA
1744,880,0,NA,8/8/19,NA,NA,FR 4954776577,8/8/19,TRUE,2,FALSE,FR 4954776203,NA,NA,NA,NA
1745,881,0,NA,3/22/19,NA,NA,FR 4954776555,3/22/19,TRUE,2,FALSE,FR 4954776291,NA,NA,NA,NA
1746,882,0,NA,3/28/18,NA,NA,FR 4954776477,3/28/18,TRUE,2,FALSE,FR 4954776304,NA,NA,NA,NA
1747,883,0,NA,11/4/17,NA,NA,FR 4954776463,11/4/17,TRUE,2,FALSE,FR 4954776319,NA,NA,NA,NA
1750,884,0,NA,11/27/21,NA,NA,FR 4404288537,11/27/21,TRUE,2,TRUE,FR 4404288412,NA,NA,25,25
2244,884,1,NA,1/19/24,1/26/24,NA,FR 4404288537,11/27/21,TRUE,2,TRUE,FR 4404288412,NA,7,25,25
2215,885,1,NA,12/13/23,12/20/23,NA,FR 4404288538,12/1/21,TRUE,2,TRUE,FR 4404288314,NA,7,24,24
1753,885,0,NA,12/1/21,NA,NA,FR 4404288538,12/1/21,TRUE,2,TRUE,FR 4404288314,NA,NA,24,24
1755,886,0,NA,12/3/21,NA,NA,FR 4404288539,12/3/21,TRUE,2,TRUE,FR 4404288423,NA,NA,27,27
2282,886,1,NA,3/22/24,3/26/24,NA,FR 4404288539,12/3/21,TRUE,2,TRUE,FR 4404288423,NA,4,27,27
2288,887,1,NA,3/30/24,4/6/24,NA,FR 4404288540,12/4/21,TRUE,2,TRUE,FR 4404288418,NA,7,27,27
1757,887,0,NA,12/4/21,NA,NA,FR 4404288540,12/4/21,TRUE,2,TRUE,FR 4404288418,NA,NA,27,27
1760,888,0,NA,12/5/21,NA,NA,FR 4404288541,12/5/21,TRUE,2,TRUE,FR 4404288287,NA,NA,25,25
2239,888,1,4/12/24,1/9/24,1/14/24,,FR 4404288541,12/5/21,TRUE,2,TRUE,FR 4404288287,94,5,25,25
1763,889,0,NA,12/10/21,NA,NA,FR 4401541715,12/10/21,TRUE,2,FALSE,FR 4401541512,NA,NA,NA,NA
1765,890,0,NA,7/17/19,NA,NA,FR 4401541571,7/17/19,TRUE,2,FALSE,FR 4401541463,NA,NA,NA,NA
1770,891,0,NA,12/19/21,NA,NA,FR 4401541716,12/19/21,TRUE,2,FALSE,FR 4401541498,NA,NA,NA,NA
1771,892,0,NA,12/19/21,NA,NA,FR 4401541717,12/19/21,TRUE,2,FALSE,FR 3511031000,NA,NA,NA,NA
1772,893,0,NA,12/22/21,NA,NA,FR 4401541718,12/22/21,TRUE,2,FALSE,FR 4906157266,NA,NA,NA,NA
1773,894,0,NA,12/22/21,NA,NA,FR 4401541719,12/22/21,TRUE,2,FALSE,FR 4401541409,NA,NA,NA,NA
1775,895,0,NA,12/25/21,NA,NA,FR 4401541720,12/25/21,TRUE,2,FALSE,FR 4435990663,NA,NA,NA,NA
